site,cosine
ATP_P_PHORIBOSYLTR,0.9974781189320332
ATP_P_PHORIBOSYLTR,0.995697365506509
ATP_P_PHORIBOSYLTR,0.9955820792620539
ATP_P_PHORIBOSYLTR,0.998261582369283
ATP_P_PHORIBOSYLTR,0.9974694184773589
ATP_P_PHORIBOSYLTR,0.993558467776838
ATP_P_PHORIBOSYLTR,0.9928473031163029
ATP_P_PHORIBOSYLTR,0.9873999609297792
ATP_P_PHORIBOSYLTR,0.9975670670258757
ATP_P_PHORIBOSYLTR,0.9961978079003424
ATP_P_PHORIBOSYLTR,0.9959545081763412
ATP_P_PHORIBOSYLTR,0.99746456305711
ATP_P_PHORIBOSYLTR,0.9885128636776198
ATP_P_PHORIBOSYLTR,0.9906705745050552
ATP_P_PHORIBOSYLTR,0.9960347571652183
ATP_P_PHORIBOSYLTR,0.997995014571077
ATP_P_PHORIBOSYLTR,0.9983678347057184
ATP_P_PHORIBOSYLTR,0.9964802405847416
ATP_P_PHORIBOSYLTR,0.9976620090391995
ATP_P_PHORIBOSYLTR,0.998276054884254
ATP_P_PHORIBOSYLTR,0.995579407703207
ATP_P_PHORIBOSYLTR,0.9972968294851388
ATP_P_PHORIBOSYLTR,0.9967039675654766
ATP_P_PHORIBOSYLTR,0.9950405406228562
ATP_P_PHORIBOSYLTR,0.9983766821196344
ATP_P_PHORIBOSYLTR,0.9971925637903255
ATP_P_PHORIBOSYLTR,0.9935304811148464
ATP_P_PHORIBOSYLTR,0.9927606038296959
ATP_P_PHORIBOSYLTR,0.9867065445803328
ATP_P_PHORIBOSYLTR,0.9965555930989539
ATP_P_PHORIBOSYLTR,0.996824775488231
ATP_P_PHORIBOSYLTR,0.9965883196407815
ATP_P_PHORIBOSYLTR,0.9972377959056058
ATP_P_PHORIBOSYLTR,0.9892528694335563
ATP_P_PHORIBOSYLTR,0.9896782236248245
ATP_P_PHORIBOSYLTR,0.9952833902924421
ATP_P_PHORIBOSYLTR,0.9983139777615059
ATP_P_PHORIBOSYLTR,0.998181322716114
ATP_P_PHORIBOSYLTR,0.9986656794869909
ATP_P_PHORIBOSYLTR,0.9961018674488219
ATP_P_PHORIBOSYLTR,0.9961158827186682
ATP_P_PHORIBOSYLTR,0.9988596638057776
ATP_P_PHORIBOSYLTR,0.9974949412423737
ATP_P_PHORIBOSYLTR,0.9969047772459153
ATP_P_PHORIBOSYLTR,0.9979023879623318
ATP_P_PHORIBOSYLTR,0.9907736169681557
ATP_P_PHORIBOSYLTR,0.9879339186225611
ATP_P_PHORIBOSYLTR,0.9980370546082571
ATP_P_PHORIBOSYLTR,0.9976609636488892
ATP_P_PHORIBOSYLTR,0.997605633538605
ATP_P_PHORIBOSYLTR,0.9959663251719073
ATP_P_PHORIBOSYLTR,0.9881633233702171
ATP_P_PHORIBOSYLTR,0.9900809290155019
ATP_P_PHORIBOSYLTR,0.9987779668727422
ATP_P_PHORIBOSYLTR,0.998276721015069
ATP_P_PHORIBOSYLTR,0.9986205923507883
ATP_P_PHORIBOSYLTR,0.9985976073700932
ATP_P_PHORIBOSYLTR,0.9967232897850385
ATP_P_PHORIBOSYLTR,0.9981890930614411
ATP_P_PHORIBOSYLTR,0.9981324010481178
ATP_P_PHORIBOSYLTR,0.991880489016706
ATP_P_PHORIBOSYLTR,0.9877495417491159
ATP_P_PHORIBOSYLTR,0.9963234586885275
ATP_P_PHORIBOSYLTR,0.9966677053379925
ATP_P_PHORIBOSYLTR,0.9944881909435747
ATP_P_PHORIBOSYLTR,0.9941565990815834
ATP_P_PHORIBOSYLTR,0.9875640407960768
ATP_P_PHORIBOSYLTR,0.9909244061820275
ATP_P_PHORIBOSYLTR,0.9982315528110114
ATP_P_PHORIBOSYLTR,0.9961927840373295
ATP_P_PHORIBOSYLTR,0.9954811990348055
ATP_P_PHORIBOSYLTR,0.9981252191057685
ATP_P_PHORIBOSYLTR,0.9919770814214909
ATP_P_PHORIBOSYLTR,0.988039703683076
ATP_P_PHORIBOSYLTR,0.9977273760064115
ATP_P_PHORIBOSYLTR,0.9964429527142336
ATP_P_PHORIBOSYLTR,0.9949901271627997
ATP_P_PHORIBOSYLTR,0.9942997588392474
ATP_P_PHORIBOSYLTR,0.9880161628095256
ATP_P_PHORIBOSYLTR,0.9914018461111004
ATP_P_PHORIBOSYLTR,0.9989829311650709
ATP_P_PHORIBOSYLTR,0.9983733014229746
ATP_P_PHORIBOSYLTR,0.9964217053839743
ATP_P_PHORIBOSYLTR,0.9959150347399492
ATP_P_PHORIBOSYLTR,0.9913435746776367
ATP_P_PHORIBOSYLTR,0.9880463830068946
ATP_P_PHORIBOSYLTR,0.9931944913802403
ATP_P_PHORIBOSYLTR,0.9937102141327484
ATP_P_PHORIBOSYLTR,0.9905776427813301
ATP_P_PHORIBOSYLTR,0.9971862086970968
ATP_P_PHORIBOSYLTR,0.9913321477315586
ATP_P_PHORIBOSYLTR,0.9863659067608891
ATP_P_PHORIBOSYLTR,0.9968376657924141
ATP_P_PHORIBOSYLTR,0.9878602280201644
ATP_P_PHORIBOSYLTR,0.9887453296388985
ATP_P_PHORIBOSYLTR,0.9980459133161724
ATP_P_PHORIBOSYLTR,0.9966303425962563
ATP_P_PHORIBOSYLTR,0.9965030522251122
ATP_P_PHORIBOSYLTR,0.9946316168511445
ATP_P_PHORIBOSYLTR,0.987193639875866
ATP_P_PHORIBOSYLTR,0.9886713279918141
AUTOINDUCER_SYNTH_1,0.14744558173330868
AUTOINDUCER_SYNTH_1,0.9688879318919927
AUTOINDUCER_SYNTH_1,0.9852789237478097
AUTOINDUCER_SYNTH_1,0.9920515177486944
AUTOINDUCER_SYNTH_1,0.9946729613028266
AVIDIN_1,0.9989591798912083
AVIDIN_1,0.9981707041214191
AVIDIN_1,0.9988405570968366
AVIDIN_1,0.9995565535718441
AVIDIN_1,0.998688272478251
AVIDIN_1,0.9994491248230474
AVIDIN_1,0.9990808497693966
AVIDIN_1,0.9970036888863539
AVIDIN_1,0.9980419701222651
AVIDIN_1,0.9991738643414741
AVIDIN_1,0.9990088438510375
AVIDIN_1,0.9989629510289482
AVIDIN_1,0.9985476067141715
AVIDIN_1,0.9979220130353986
AVIDIN_1,0.997545346706364
AVIDIN_1,0.9990300760386229
AVIDIN_1,0.9976537700646027
AVIDIN_1,0.9978406434280745
A_DEAMINASE,0.9978648152635518
A_DEAMINASE,0.9962628311244073
A_DEAMINASE,0.9977887230662784
A_DEAMINASE,0.9973998912072723
A_DEAMINASE,0.9970834963676024
A_DEAMINASE,0.9988166062362166
A_DEAMINASE,0.9978016160409514
A_DEAMINASE,0.9974764662686014
A_DEAMINASE,0.9996585608445394
A_DEAMINASE,0.9994276154147633
A_DEAMINASE,0.9991469715417163
A_DEAMINASE,0.9998228779370473
A_DEAMINASE,0.9979026606276201
A_DEAMINASE,0.9969669235515769
A_DEAMINASE,0.998811587720054
A_DEAMINASE,0.9980155408582203
A_DEAMINASE,0.9971260394919601
A_DEAMINASE,0.9977821691675702
A_DEAMINASE,0.9968658447545866
A_DEAMINASE,0.993797634347604
A_DEAMINASE,0.996824108919466
A_DEAMINASE,0.9971603853517123
A_DEAMINASE,0.9942481935810279
A_DEAMINASE,0.9973488707974013
A_DEAMINASE,0.99753640250324
A_DEAMINASE,0.9960501501254324
A_DEAMINASE,0.9976842806711601
A_DEAMINASE,0.9976206858774467
A_DEAMINASE,0.9955216392312752
A_DEAMINASE,0.996947292171779
A_DEAMINASE,0.997740255983099
A_DEAMINASE,0.996637901815878
A_DEAMINASE,0.9971601174431172
A_DEAMINASE,0.9995506009412071
A_DEAMINASE,0.999103627682425
A_DEAMINASE,0.9987805020564512
A_DEAMINASE,0.9982558425870287
A_DEAMINASE,0.9981701063220065
A_DEAMINASE,0.9988972538129012
A_DEAMINASE,0.9996325594596981
A_DEAMINASE,0.9988646645080541
A_DEAMINASE,0.9994685727177578
A_DEAMINASE,0.9989081009623944
A_DEAMINASE,0.9978437022169608
A_DEAMINASE,0.9974895324514332
A_DEAMINASE,0.9985924872517783
A_DEAMINASE,0.998763254273604
A_DEAMINASE,0.9997908619523909
A_DEAMINASE,0.9993308378905235
A_DEAMINASE,0.9989862554045297
A_DEAMINASE,0.998942263190894
A_DEAMINASE,0.998652729892739
A_DEAMINASE,0.9983746417317261
A_DEAMINASE,0.9977920719211868
A_DEAMINASE,0.9983975485993919
A_DEAMINASE,0.9982101905303054
A_DEAMINASE,0.9990238482618933
A_DEAMINASE,0.9985439484776314
A_DEAMINASE,0.9982089644001971
A_DEAMINASE,0.9977395897232395
A_DEAMINASE,0.9990933108699602
A_DEAMINASE,0.9980978864775725
A_DEAMINASE,0.997315437447536
BACTERIAL_LUCIFERASE,0.9980610452316238
BACTERIAL_LUCIFERASE,0.9958876131670765
BACTERIAL_LUCIFERASE,0.9987990655527046
BACTERIAL_LUCIFERASE,0.9990659978417511
BACTERIAL_LUCIFERASE,0.9971362448520648
BACTERIAL_LUCIFERASE,0.9988498726165088
BACTERIAL_LUCIFERASE,0.9981388276401206
BACTERIAL_LUCIFERASE,0.9981238618989897
BACTERIAL_LUCIFERASE,0.9990138567219815
BACTERIAL_LUCIFERASE,0.9988346002580963
BACTERIAL_LUCIFERASE,0.9956065061300955
BACTERIAL_LUCIFERASE,0.9987730049509346
BACTERIAL_LUCIFERASE,0.9985685094186282
BACTERIAL_LUCIFERASE,0.9965617403449878
BACTERIAL_LUCIFERASE,0.9995060035698612
BACTERIAL_LUCIFERASE,0.9976899875148668
BACTERIAL_LUCIFERASE,0.9960701551112088
BACTERIAL_LUCIFERASE,0.999363905082992
BACTERIAL_LUCIFERASE,0.9987730786503286
BACTERIAL_LUCIFERASE,0.9958291924011468
BACTERIAL_LUCIFERASE,0.999239074111792
BACTERIAL_LUCIFERASE,0.9985844512822711
BACTERIAL_LUCIFERASE,0.9990747164017305
BACTERIAL_LUCIFERASE,0.999623414424058
BACTERIAL_LUCIFERASE,0.9991309143953944
BACTERIAL_LUCIFERASE,0.9954445309995055
BACTERIAL_LUCIFERASE,0.9995449312061085
BACTERIAL_LUCIFERASE,0.9984662330455326
BACTERIAL_LUCIFERASE,0.9948085191575647
BACTERIAL_LUCIFERASE,0.9994253663009255
BACTERIAL_OPSIN_1,0.9978113588821532
BACTERIAL_OPSIN_1,0.9984861573615716
BACTERIAL_OPSIN_1,0.9990824610540925
BACTERIAL_OPSIN_1,0.9994032820148918
BACTERIAL_OPSIN_1,0.9998192365357232
BACTERIAL_OPSIN_1,0.999745030038803
BACTERIAL_OPSIN_1,0.9998702862351628
BACTERIAL_OPSIN_1,0.9996352078030546
BACTERIAL_OPSIN_1,0.9965677825284693
BACTERIAL_OPSIN_1,0.9983779148212185
BACTERIAL_OPSIN_1,0.9993386024954727
BACTERIAL_OPSIN_1,0.9985882667338813
BACTERIAL_OPSIN_1,0.9996694870099051
BACTERIAL_OPSIN_1,0.9985416872264088
BACTERIAL_OPSIN_1,0.9996050908297751
BACTERIAL_OPSIN_1,0.9994524520864412
BACTERIAL_OPSIN_1,0.9984458574938512
BACTERIAL_OPSIN_1,0.9985143259225802
BACTERIAL_OPSIN_1,0.9992232390208425
BACTERIAL_OPSIN_1,0.999012329643282
BACTERIAL_OPSIN_1,0.9984065740588783
BACTERIAL_OPSIN_1,0.9989111494222609
BACTERIAL_OPSIN_1,0.9989681433720774
BACTERIAL_OPSIN_1,0.9985880663991646
BACTERIAL_OPSIN_1,0.998184851330186
BACTERIAL_OPSIN_1,0.998128132898983
BACTERIAL_OPSIN_1,0.999118071764526
BACTERIAL_OPSIN_1,0.9989768146022936
BACTERIAL_OPSIN_1,0.9980536277490889
BACTERIAL_OPSIN_1,0.998908040247479
BACTERIAL_OPSIN_1,0.9990776164101058
BACTERIAL_OPSIN_1,0.9993407562456209
BACTERIAL_OPSIN_1,0.9985069381623806
BACTERIAL_OPSIN_1,0.9986050454999197
BACTERIAL_OPSIN_1,0.998972296448472
BACTERIAL_OPSIN_1,0.9993369607412307
BACTERIAL_OPSIN_1,0.997627593529617
BACTERIAL_OPSIN_1,0.998692829098307
BACTERIAL_OPSIN_1,0.9989842811721806
BACTERIAL_OPSIN_1,0.9989975771029658
BACTERIAL_OPSIN_1,0.9983741587141399
BACTERIAL_OPSIN_1,0.9991083411349306
BACTERIAL_OPSIN_1,0.999544125792581
BACTERIAL_OPSIN_1,0.99846642276491
BACTERIAL_OPSIN_1,0.9978399460725881
BACTERIAL_OPSIN_1,0.9988256071922387
BACTERIAL_OPSIN_1,0.9990847983255007
BACTERIAL_OPSIN_1,0.999028225379058
BACTERIAL_OPSIN_1,0.9993672752703471
BACTERIAL_OPSIN_1,0.9993169780637919
BACTERIAL_OPSIN_1,0.999625554371628
BACTERIAL_OPSIN_1,0.999285060682495
BACTERIAL_OPSIN_1,0.9994441981747583
BACTERIAL_OPSIN_1,0.9993119273613754
BACTERIAL_OPSIN_1,0.9994966191793041
BACTERIAL_OPSIN_1,0.998795566850275
BACTERIAL_OPSIN_1,0.999585701531854
BACTERIAL_OPSIN_1,0.9992439550467218
BACTERIAL_OPSIN_1,0.9995712503386421
BACTERIAL_OPSIN_1,0.999036108186848
BACTERIAL_OPSIN_1,0.999566062067009
BACTERIAL_OPSIN_1,0.9995382596166624
BACTERIAL_OPSIN_1,0.999665600622994
BACTERIAL_OPSIN_1,0.999667169806126
BACTERIAL_OPSIN_1,0.9991795110965018
BACTERIAL_OPSIN_1,0.9996065232250778
BACTERIAL_OPSIN_1,0.999758330075734
BACTERIAL_OPSIN_1,0.9996602908052394
BACTERIAL_OPSIN_1,0.9963875369805286
BACTERIAL_OPSIN_1,0.9986320268330341
BACTERIAL_OPSIN_1,0.9992416719431657
BACTERIAL_OPSIN_1,0.9988164531447724
BACTERIAL_OPSIN_1,0.9996497830045029
BACTERIAL_OPSIN_1,0.9989708671742009
BACTERIAL_OPSIN_1,0.9996556690914006
BACTERIAL_OPSIN_1,0.9992516296980124
BACTERIAL_OPSIN_1,0.9983067390684114
BACTERIAL_OPSIN_1,0.9986861613339113
BACTERIAL_OPSIN_1,0.9992177214021992
BACTERIAL_OPSIN_1,0.9986059352968035
BACTERIAL_OPSIN_1,0.9982554551972617
BACTERIAL_OPSIN_1,0.9990376402494276
BACTERIAL_OPSIN_1,0.9988908038224366
BACTERIAL_OPSIN_1,0.9987505094981622
BACTERIAL_OPSIN_1,0.9980684251387838
BACTERIAL_OPSIN_1,0.9984045543056583
BACTERIAL_OPSIN_1,0.9990010976816287
BACTERIAL_OPSIN_1,0.9991892529841584
BACTERIAL_OPSIN_1,0.9979177258494257
BACTERIAL_OPSIN_1,0.9991241000575085
BACTERIAL_OPSIN_1,0.9989597168085029
BACTERIAL_OPSIN_1,0.9988741815439237
BACTERIAL_OPSIN_1,0.9982126451388965
BACTERIAL_OPSIN_1,0.9988218001304086
BACTERIAL_OPSIN_1,0.9989254063999485
BACTERIAL_OPSIN_1,0.9988025763494652
BACTERIAL_OPSIN_1,0.9964749723061341
BACTERIAL_OPSIN_1,0.9984237226183434
BACTERIAL_OPSIN_1,0.999263188902542
BACTERIAL_OPSIN_1,0.9981804147423563
BACTERIAL_OPSIN_1,0.9982290485250661
BACTERIAL_OPSIN_1,0.9983258412068937
BACTERIAL_OPSIN_1,0.9994668954565002
BACTERIAL_OPSIN_1,0.9981882504399693
BACTERIAL_OPSIN_1,0.9982357248757853
BACTERIAL_OPSIN_1,0.9986988372693477
BACTERIAL_OPSIN_1,0.9993308208051763
BACTERIAL_OPSIN_1,0.9990762151714072
BACTERIAL_OPSIN_1,0.9983442879060487
BACTERIAL_OPSIN_1,0.9982757773880154
BACTERIAL_OPSIN_1,0.999397128598942
BACTERIAL_OPSIN_1,0.9991159143574196
BACTERIAL_OPSIN_1,0.9980370127018486
BACTERIAL_OPSIN_1,0.9988825098695995
BACTERIAL_OPSIN_1,0.9994307762729265
BACTERIAL_OPSIN_1,0.9985685475464168
BACTERIAL_OPSIN_1,0.9982331742649679
BACTERIAL_OPSIN_1,0.999217220046982
BACTERIAL_OPSIN_1,0.9995842551551605
BACTERIAL_OPSIN_1,0.9984356730607931
BACTERIAL_OPSIN_1,0.9983287149952101
BACTERIAL_OPSIN_1,0.9989424833207847
BACTERIAL_OPSIN_1,0.9990642520109938
BACTERIAL_OPSIN_1,0.9985737023418157
BACTERIAL_OPSIN_1,0.9983123480873007
BACTERIAL_OPSIN_1,0.9986444264549279
BACTERIAL_OPSIN_1,0.9988070818287031
BACTERIAL_OPSIN_1,0.9981222185767643
BACTERIAL_OPSIN_1,0.9982663893628309
BACTERIAL_OPSIN_1,0.9990233245946089
BACTERIAL_OPSIN_1,0.9989958250438783
BACTERIAL_OPSIN_1,0.9983571760948556
BACTERIAL_OPSIN_1,0.9980767920584882
BACTERIAL_OPSIN_1,0.9994030559621947
BACTERIAL_OPSIN_1,0.9989634244669334
BACTERIAL_OPSIN_1,0.9989180147527579
BACTERIAL_OPSIN_1,0.998351378902184
BACTERIAL_OPSIN_1,0.9987885756434115
BACTERIAL_OPSIN_1,0.9991300087349971
BACTERIAL_OPSIN_1,0.9989158177948195
BACTERIAL_OPSIN_1,0.999910170230381
BACTERIAL_OPSIN_1,0.9993615999839606
BACTERIAL_OPSIN_1,0.9995862283368167
BACTERIAL_OPSIN_1,0.9990478398111164
BACTERIAL_OPSIN_1,0.9995867540894204
BACTERIAL_OPSIN_1,0.99968358901195
BACTERIAL_OPSIN_1,0.9994818784618211
BACTERIAL_OPSIN_1,0.9985243225280149
BACTERIAL_OPSIN_1,0.9997089367457865
BACTERIAL_OPSIN_1,0.9994428771808527
BACTERIAL_OPSIN_1,0.999652648420964
BACTERIAL_OPSIN_1,0.9993046130186911
BACTERIAL_OPSIN_1,0.9994558233178643
BACTERIAL_OPSIN_1,0.9992162947495035
BACTERIAL_OPSIN_1,0.9994026999217013
BACTERIAL_OPSIN_1,0.9992407810925187
BACTERIAL_OPSIN_1,0.9996519487280494
BACTERIAL_OPSIN_1,0.9990400088751826
BACTERIAL_OPSIN_1,0.9995500698011397
BACTERIAL_OPSIN_1,0.9990972411813025
BACTERIAL_OPSIN_1,0.9997761483625447
BACTERIAL_OPSIN_1,0.9993874510175723
BACTERIAL_OPSIN_1,0.9995597955500642
BACTERIAL_OPSIN_1,0.9990170360964535
BACTERIAL_OPSIN_1,0.9994694844271633
BACTERIAL_OPSIN_1,0.9991682054901263
BACTERIAL_OPSIN_1,0.9994293224500362
BACTERIAL_OPSIN_1,0.9988694092963625
BACTERIAL_OPSIN_1,0.9997965842671952
BACTERIAL_OPSIN_1,0.999417382080418
BACTERIAL_OPSIN_1,0.9997794626817662
BACTERIAL_OPSIN_1,0.9991488943088597
BACTERIAL_OPSIN_1,0.9994406473118786
BACTERIAL_OPSIN_1,0.9991977195425947
BACTERIAL_OPSIN_1,0.9997214931683669
BACTERIAL_OPSIN_1,0.999024165939526
BACTERIAL_OPSIN_1,0.999425541033143
BACTERIAL_OPSIN_1,0.9993926492877335
BACTERIAL_OPSIN_1,0.9997058666042855
BACTERIAL_OPSIN_1,0.9998261140178373
BACTERIAL_OPSIN_RET,0.998997872377646
BACTERIAL_OPSIN_RET,0.9981707262903038
BACTERIAL_OPSIN_RET,0.9999107172697823
BACTERIAL_OPSIN_RET,0.9994999098234036
BACTERIAL_OPSIN_RET,0.9985879394079953
BACTERIAL_OPSIN_RET,0.998152613355127
BACTERIAL_OPSIN_RET,0.9988021238788984
BACTERIAL_OPSIN_RET,0.9986319657174553
BACTERIAL_OPSIN_RET,0.9988154876930815
BACTERIAL_OPSIN_RET,0.9988413390956695
BACTERIAL_OPSIN_RET,0.9990471953570375
BACTERIAL_OPSIN_RET,0.9988500409919521
BACTERIAL_OPSIN_RET,0.9990848176484082
BACTERIAL_OPSIN_RET,0.9988281367393967
BACTERIAL_OPSIN_RET,0.9991300629163843
BACTERIAL_OPSIN_RET,0.9988833663903962
BACTERIAL_OPSIN_RET,0.998821813233049
BACTERIAL_OPSIN_RET,0.9984781561109944
BACTERIAL_OPSIN_RET,0.9989658931074038
BACTERIAL_OPSIN_RET,0.9988832204213354
BACTERIAL_OPSIN_RET,0.9995153721839153
BACTERIAL_OPSIN_RET,0.9989812849914264
BACTERIAL_OPSIN_RET,0.9996950493813292
BACTERIAL_OPSIN_RET,0.9994229449396248
BACTERIAL_OPSIN_RET,0.9995756096859841
BACTERIAL_OPSIN_RET,0.9993033463546909
BACTERIAL_OPSIN_RET,0.9997064355810978
BACTERIAL_OPSIN_RET,0.9993243056079766
BACTERIAL_OPSIN_RET,0.999638036659136
BACTERIAL_OPSIN_RET,0.9992634634990449
BACTERIAL_OPSIN_RET,0.999762068698354
BACTERIAL_OPSIN_RET,0.9992607643616944
BACTERIAL_OPSIN_RET,0.9997486302973605
BACTERIAL_OPSIN_RET,0.9995699425104707
BACTERIAL_OPSIN_RET,0.9985917135577393
BACTERIAL_OPSIN_RET,0.9986246017379107
BACTERIAL_OPSIN_RET,0.9987605537098787
BACTERIAL_OPSIN_RET,0.9990359652527471
BACTERIAL_OPSIN_RET,0.9988077300763643
BACTERIAL_OPSIN_RET,0.9989844823098458
BACTERIAL_OPSIN_RET,0.9990306073754018
BACTERIAL_OPSIN_RET,0.9991765734894221
BACTERIAL_OPSIN_RET,0.9990504065319041
BACTERIAL_OPSIN_RET,0.999006697946257
BACTERIAL_OPSIN_RET,0.9991031094123326
BACTERIAL_OPSIN_RET,0.9989214598710668
BACTERIAL_OPSIN_RET,0.9988618750259911
BACTERIAL_OPSIN_RET,0.9991382004740743
BACTERIAL_OPSIN_RET,0.9994490783732638
BACTERIAL_OPSIN_RET,0.9995414763992229
BACTERIAL_OPSIN_RET,0.9995440689325623
BACTERIAL_OPSIN_RET,0.9987205231241026
BACTERIAL_OPSIN_RET,0.9995894891675892
BACTERIAL_OPSIN_RET,0.9986022978638573
BACTERIAL_OPSIN_RET,0.9994580859054614
BACTERIAL_OPSIN_RET,0.999230384699781
BACTERIAL_OPSIN_RET,0.9995106122574754
BACTERIAL_OPSIN_RET,0.9988087465465363
BACTERIAL_OPSIN_RET,0.9995129958036076
BACTERIAL_OPSIN_RET,0.9992866602777852
BACTERIAL_OPSIN_RET,0.9998486550949227
BACTERIAL_OPSIN_RET,0.9992781704172164
BACTERIAL_OPSIN_RET,0.9997733075156442
BACTERIAL_OPSIN_RET,0.9991753567010788
BACTERIAL_OPSIN_RET,0.9995576514594413
BACTERIAL_OPSIN_RET,0.9993534752167048
BACTERIAL_OPSIN_RET,0.9998112707562868
BACTERIAL_OPSIN_RET,0.9993413093353496
BACTERIAL_OPSIN_RET,0.9997122658472212
BACTERIAL_OPSIN_RET,0.999509405281664
BACTERIAL_OPSIN_RET,0.9998110104132599
BACTERIAL_OPSIN_RET,0.9994822290864723
BACTERIAL_OPSIN_RET,0.9995780273461398
BACTERIAL_OPSIN_RET,0.9992421533909934
BACTERIAL_OPSIN_RET,0.9998129011290882
BACTERIAL_OPSIN_RET,0.9995691842484582
BACTERIAL_OPSIN_RET,0.9997481450102877
BACTERIAL_OPSIN_RET,0.9992517879289948
BACTERIAL_OPSIN_RET,0.9997404671369802
BACTERIAL_OPSIN_RET,0.9991384096003021
BACTERIAL_OPSIN_RET,0.999863196831061
BACTERIAL_OPSIN_RET,0.999412960402991
BACTERIAL_OPSIN_RET,0.99979089910481
BACTERIAL_OPSIN_RET,0.999390189414776
BACTERIAL_OPSIN_RET,0.9996740270407215
BACTERIAL_OPSIN_RET,0.999301545210135
BACTERIAL_OPSIN_RET,0.9995725590765867
BACTERIAL_OPSIN_RET,0.9991677165808561
BACTERIAL_OPSIN_RET,0.9998157414540542
BACTERIAL_OPSIN_RET,0.9991776770612372
BACTERIAL_PQQ_1,0.995354257347941
BACTERIAL_PQQ_1,0.9991052940501113
BACTERIAL_PQQ_1,0.9987833055386046
BACTERIAL_PQQ_1,0.9995143870868829
BACTERIAL_PQQ_1,0.9989722024025897
BACTERIAL_PQQ_1,0.9965390975644408
BACTERIAL_PQQ_1,0.9991207348741846
BACTERIAL_PQQ_1,0.9986297507837475
BACTERIAL_PQQ_1,0.9993572030034553
BACTERIAL_PQQ_1,0.999058271103724
BACTERIAL_PQQ_1,0.9988669656711879
BACTERIAL_PQQ_1,0.9989005319223687
BACTERIAL_PQQ_1,0.9983049560183253
BACTERIAL_PQQ_1,0.9995759334711192
BACTERIAL_PQQ_1,0.9996854202896767
BACTERIAL_PQQ_2,0.9984410346886207
BACTERIAL_PQQ_2,0.998521919718544
BACTERIAL_PQQ_2,0.9980363083006423
BACTERIAL_PQQ_2,0.9974740266279774
BACTERIAL_PQQ_2,0.9979153881551154
BACTERIAL_PQQ_2,0.9977503107569134
BACTERIAL_PQQ_2,0.9982478493493216
BACTERIAL_PQQ_2,0.9981168946942736
BACTERIAL_PQQ_2,0.9988588413362508
BACTERIAL_PQQ_2,0.9981996327480798
BACTERIAL_PQQ_2,0.9978478272911983
BACTERIAL_PQQ_2,0.9986382771885624
BACTERIAL_PQQ_2,0.9985925774602308
BACTERIAL_PQQ_2,0.9974781898148376
BACTERIAL_PQQ_2,0.9988167399717454
BACTERIAL_PQQ_2,0.9994950613517883
BACTERIAL_PQQ_2,0.9994673063517847
BACTERIAL_PQQ_2,0.9997226721018108
BACTERIAL_PQQ_2,0.9988415726374145
BACTERIAL_PQQ_2,0.9993711522719333
BACTERIAL_PQQ_2,0.9987384853882675
BACTERIAL_PQQ_2,0.9985751482062409
BACTERIAL_PQQ_2,0.9991630339837478
BACTERIAL_PQQ_2,0.9989137575160411
BACTERIAL_PQQ_2,0.9987031892593304
BACTERIAL_PQQ_2,0.9990055876226754
BACTERIAL_PQQ_2,0.9987230264742601
BACTERIAL_PQQ_2,0.9986817363926778
BACTERIAL_PQQ_2,0.9994829462296816
BACTERIAL_PQQ_2,0.9985596050568625
BACTERIAL_PQQ_2,0.9983770800741127
BACTERIAL_PQQ_2,0.9993006734754529
BACTERIAL_PQQ_2,0.9988538242905498
BACTERIAL_PQQ_2,0.9981152025568083
BACTERIAL_PQQ_2,0.9994719611317112
BACTERIAL_PQQ_2,0.9985245404282878
BACTERIAL_PQQ_2,0.9995690060436354
BACTERIAL_PQQ_2,0.9994263808838334
BACTERIAL_PQQ_2,0.9997045193101085
BACTERIAL_PQQ_2,0.9994278010607767
BACTERIAL_PQQ_2,0.9993921891915654
BACTERIAL_PQQ_2,0.9998475844495375
BACTERIAL_PQQ_2,0.9990489790396241
BACTERIAL_PQQ_2,0.9991279403179109
BACTERIAL_PQQ_2,0.9996781189865009
BACTERIOCIN_IIA,0.9821996507836115
BACTERIOCIN_IIA,0.9874190228770116
BACTERIOCIN_IIA,0.986928153834771
BACTERIOCIN_IIA,0.9891191200490509
BACTERIOCIN_IIA,0.9821642296709107
BACTERIOCIN_IIA,0.9832717426226835
BACTERIOCIN_IIA,0.9774874457232728
BACTERIOCIN_IIA,0.9877175168036253
BACTERIOCIN_IIA,0.9849653894278194
BACTERIOCIN_IIA,0.986516364427208
BACTERIOCIN_IIA,0.9841961850126212
BACTERIOCIN_IIA,0.9819355160508758
BACTERIOCIN_IIA,0.9839195556008471
BACTERIOCIN_IIA,0.9889708215838401
BACTERIOCIN_IIA,0.9873600605178237
BACTERIOCIN_IIA,0.9941817683053928
BACTERIOCIN_IIA,0.9863898189856174
BACTERIOCIN_IIA,0.9840336609760469
BACTERIOFERRITIN,0.9998098495538892
BACTERIOFERRITIN,0.9992822860037243
BACTERIOFERRITIN,0.999079398985688
BACTERIOFERRITIN,0.9992187776726893
BACTERIOFERRITIN,0.9991239081170404
BACTERIOFERRITIN,0.9984481002709457
BACTERIOFERRITIN,0.9997877117133492
BACTERIOFERRITIN,0.9989386208465459
BACTERIOFERRITIN,0.9990799644978252
